imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, stamp, 
0.0224684476852417, 0.009102165699005127, 0.0112272155931869, 0.0, 0.00028032997735797505, 0.0, -1.4016498867898755e-05, 0.0, 1731536192.3840418, 
-0.0188257098197937, 0.0051590800285339355, -0.0038041335592301044, 1.674287167480379e-10, 0.0002315358019109357, 7.231223653802018e-07, -1.2744877807485099e-05, 5.067821907851933e-13, 1731536192.485048, 
-0.020338892936706543, -0.014742612838745117, -0.012057911066894711, 4.6273894982956137e-10, -0.00034400313819870775, -1.345159094340201e-06, 3.4767561354563894e-05, -5.183063967411513e-13, 1731536192.5441763, 
-0.0017287135124206543, 0.018176734447479248, -0.006875130566977314, 2.284642464850527e-09, -0.0006013791763974641, -3.7990049448276182e-06, 5.967078978575784e-05, 2.2514744813231714e-12, 1731536192.5932724, 
-0.024363934993743896, -0.0037360787391662598, -0.015585458509782471, 7.227366178083893e-10, -0.0009312391296414977, -7.761020717487797e-07, 8.654344196897966e-05, 3.550558387239772e-12, 1731536192.684046, 
-0.7252474427223206, 0.5965690612792969, -0.36969278069677364, -0.0022787365300306283, -0.008063044676848334, 0.28250562678302027, 0.0016695299649996226, -1.7360468873154422e-06, 1731536192.829397, 
-0.46458959579467773, -0.1634964942932129, -0.41655533431699987, -0.02259760561138784, -0.030802073328621418, 0.7299407052442228, 0.002553497820598124, -2.1566831816840156e-05, 1731536192.9246373, 
0.10583043098449707, -0.17593950033187866, -0.15534484283025518, -0.04590138377312616, -0.0509531907766128, 0.8848330182540509, -0.00018742247901852149, -0.0002973323050096759, 1731536193.019453, 
0.3704897165298462, -0.05432760715484619, 0.1084738819108218, -0.020952003725586595, -0.020875246519770813, 0.963136031487037, -0.0029326487501552794, -0.0009263582567915814, 1731536193.133446, 
0.09921979904174805, -0.1291303038597107, 0.10334070107567647, -0.02488469209196871, -0.023129713142247044, 0.9971658679108273, -0.0059842975049448, -0.0017578721882005634, 1731536193.2333348, 
0.47988569736480713, 0.013099491596221924, 0.2924266303992007, 0.021785693819740833, 0.018792046493221137, 1.0243380934365862, -0.006834411607624713, -0.0021410750133423768, 1731536193.3239663, 
-0.08498936891555786, -0.2580382823944092, 0.1007852155177098, -0.04130459396952094, -0.03455676657004686, 0.9953209895151028, -0.009568031534836818, -0.0032836110506633655, 1731536193.4451222, 
0.07744097709655762, -0.11442321538925171, 0.08957322340963635, -0.020411718557431766, -0.015560808565086856, 1.0132393439446004, -0.012371467683856014, -0.005219847708965182, 1731536193.5333822, 
0.6011669039726257, 0.09400057792663574, 0.34714517967177116, 0.05619998911254535, 0.0385566826638949, 1.025214780101875, -0.011510683665036645, -0.0046196269381249145, 1731536193.6333647, 
-0.21548569202423096, -0.6178944110870361, 0.058293627840463325, -0.14758148362073714, -0.08046436297682663, 1.1344171698103551, -0.016691075901017705, -0.008928299706655981, 1731536193.724925, 
0.208856999874115, 0.06315553188323975, 0.1385018360006554, 0.01241465398480459, 0.005975762763784845, 1.0984076193595986, -0.01949252175039415, -0.013238284775082222, 1731536193.8434706, 
0.9546225070953369, 0.8451299667358398, 0.5567292921267464, 0.3278780968236358, 0.1398227248541427, 1.027692269481361, -0.010120019356402743, 0.00026370557482125086, 1731536193.933364, 
0.21197813749313354, 0.39083248376846313, 0.3817196895404392, 0.35060123162456996, 0.09652185051987017, 1.1925572107027096, 0.00183737192624672, 0.025675579991879558, 1731536194.033385, 
-0.6630299091339111, 0.29591894149780273, -0.14266814940089279, 0.3067182088180651, 0.048615507711966294, 1.2875128032159044, 0.009904184119744773, 0.04967810692832532, 1731536194.1248186, 
0.3182221055030823, -0.17939317226409912, 0.08097938033612803, 0.07944791416576372, 0.00638705307244216, 1.1280100281535437, 0.01277374621520789, 0.06507122289831532, 1731536194.2434707, 
0.01059865951538086, 0.1677669882774353, 0.04772723351849153, 0.1324354793673838, -0.0015457701726071162, 1.0308969769055103, 0.014185403184783308, 0.07557360559904581, 1731536194.3334079, 
-0.21132951974868774, 0.23264431953430176, -0.07999096855384341, 0.17826139833913465, -0.019775894203774375, 1.0485082283116398, 0.014157223925045335, 0.09072276672208528, 1731536194.433337, 
-0.4677637219429016, -0.10165417194366455, -0.2764584844810452, 0.08102735101404054, -0.017411882965580192, 1.0031133630774571, 0.012566647307875002, 0.1038460018409234, 1731536194.5250394, 
0.2740100622177124, -0.07395291328430176, -0.0017563735597816987, 0.0590709078600646, -0.01862886961156225, 0.9849959623921534, 0.01083041687315406, 0.11128403120837718, 1731536194.6450958, 
0.030150771141052246, -0.31446415185928345, 0.011382001654948315, -0.013639192690316477, 0.0054949092329550095, 1.0044539633569962, 0.010092092450790319, 0.11258052217198314, 1731536194.7333872, 
0.596264123916626, 0.03218632936477661, 0.3063169588664362, 0.07673842236795053, -0.03728936516412853, 1.0196586700137542, 0.009050930113446164, 0.11527147520439417, 1731536194.8333879, 
0.18622493743896484, 0.6270818710327148, 0.25375882526806315, 0.30682694050844617, -0.17414657290700886, 1.0245638940357031, 2.760934261852345e-05, 0.13259421303459318, 1731536194.9437728, 
0.20616751909255981, 0.29454171657562256, 0.2283684252519626, 0.28904548789277085, -0.1860108440492291, 1.0287635872578869, -0.016019882397846442, 0.15477037144670866, 1731536195.0237253, 
0.4265875816345215, -0.03580808639526367, 0.32240458476059175, 0.17741011500407042, -0.13070794696979973, 0.996162103948982, -0.029816645405529002, 0.1696983231534119, 1731536195.133395, 
0.6761618852615356, -0.19022852182388306, 0.4945467896504566, 0.09630749707794539, -0.07912922491773883, 0.9699537089869857, -0.03795087653912069, 0.17658638460504028, 1731536195.233526, 
