e, e_dot, e_int, stamp, 
1.5079361823408006, -0.49052317917744964, 0.32258416799795864, 14314000000, 
1.4395874398710449, -0.4708935506450381, 0.3079297806547953, 14416000000, 
1.3798912930337843, -0.4268162976900543, 0.2942642142367028, 14518000000, 
1.3285898070024402, -0.3699921095620155, 0.2820686607136943, 14620000000, 
1.2833542456276381, -0.3217901580204874, 0.27144480350514266, 14722000000, 
1.2585326205918104, -0.23352395470209952, 0.2631924137790884, 14824000000, 
1.3103172399869416, 0.08987664786434497, 0.21829156601836208, 14892000000, 
1.3359886130564818, 0.25818664154890464, 0.22127418017266326, 14994000000, 
1.1188603952334344, -0.6381894825116907, 0.25603130488282627, 15096000000, 
1.0063648763057111, -1.0987457891692354, 0.23536254415250263, 15198000000, 
1.1490929129507808, 0.1007750590578212, 0.22265363654531495, 15300000000, 
1.2231410517533805, 0.7225872514922312, 0.2297447211886713, 15402000000, 
1.2167389145302545, 0.2254866719315792, 0.24405015578794026, 15504000000, 
1.2158569132246273, -0.02428046176251068, 0.24859010780656177, 15606000000, 
1.2090680561404128, -0.025569527966139056, 0.24763314410487997, 15708000000, 
1.2002580114236223, -0.051996339336683274, 0.246512442693629, 15810000000, 
1.1955912491691272, -0.044922689904285384, 0.24513437753785502, 15912000000, 
1.188163675903984, -0.04031445173212781, 0.24371287968177782, 16014000000, 
1.171001170587936, -0.08196692860397074, 0.2417234145049512, 16116000000, 
1.1405567074940928, -0.15868989469963735, 0.23798106567104882, 16218000000, 
1.094603462075895, -0.25465902837346954, 0.23161897113073882, 16320000000, 
1.0398612852521891, -0.33565140747301214, 0.22270145892790802, 16422000000, 
0.9816640250365395, -0.37646479013118533, 0.17658063043399533, 16490000000, 
0.9244564751068438, -0.3846827004844844, 0.16693896783908244, 16592000000, 
0.8709777808818664, -0.3689541471822437, 0.18884268310971697, 16694000000, 
0.8223662266042742, -0.34030082834189884, 0.1780104328163229, 16796000000, 
0.7794088135146495, -0.30522989122405625, 0.16814719182805368, 16898000000, 
0.7442073400834239, -0.26052962173616745, 0.15952680185375961, 17000000000, 
0.7142148506790066, -0.21731320945214314, 0.15217250829084142, 17102000000, 
0.687019821152459, -0.19062506310321656, 0.14589005681021247, 17204000000, 
0.6615749645349542, -0.17546628714684118, 0.14027105527291653, 17306000000, 
0.6372795491685418, -0.16580090661305724, 0.1350394547702049, 17408000000, 
0.6137432264110384, -0.15943912707971944, 0.13005664632778832, 17510000000, 
0.590559497101968, -0.15573350688857937, 0.12522759454234528, 17612000000, 
0.5672029363546884, -0.15513430018783322, 0.12046238487100323, 17714000000, 
0.5437468984938477, -0.15604199536040086, 0.11570263457263427, 17816000000, 
0.5206648120738834, -0.15512708093601688, 0.11094979599072452, 17918000000, 
0.49828333910040673, -0.15154519797813662, 0.10626326337743336, 18020000000, 
0.4769697620757658, -0.1456501666603919, 0.1017224181010038, 18122000000, 
0.45639109845962594, -0.13964080213593597, 0.08112650464602858, 18190000000, 
0.4370469527591074, -0.1330760310555281, 0.07765644275335495, 18292000000, 
0.4194536736657871, -0.12312474931279609, 0.08927663729214738, 18394000000, 
0.4027463876893574, -0.11433521689916663, 0.0856287969597691, 18496000000, 
0.3874560692986927, -0.10665868122364808, 0.08225661688446093, 18598000000, 
0.3736002586026923, -0.09715376362221695, 0.07913858466017047, 18700000000, 
0.3597339198529575, -0.09240716481911733, 0.07621373684729528, 18802000000, 
0.3456085600109864, -0.09330566197235306, 0.07336810621573124, 18904000000, 
0.33146832928669073, -0.0942186352208892, 0.07050313502224313, 19006000000, 
0.3174510337988711, -0.09385842070705104, 0.06762789877056527, 19108000000, 
0.30315711884093044, -0.09437070148586764, 0.06474120077100147, 19210000000, 
